Area,Bedrooms,Bathrooms,Stories,Parking,Age,City,Furnishing,Main Road,Guest Room,Basement,Water Supply,Air Conditioning,Preferred Tenant,Locality Rating,Price
2385,1,3,3,2,12,Chennai,Furnished,Yes,Yes,Yes,Both,Yes,Company,1,1374106
5743,4,3,1,1,35,Bangalore,Semi-Furnished,No,No,No,Corporation,Yes,Company,1,1364997
3517,3,1,1,2,34,Bangalore,Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,1,1095571
2090,5,2,3,0,43,Mumbai,Semi-Furnished,No,No,No,Borewell,No,Bachelor,7,1091187
1536,4,2,1,1,7,Delhi,Furnished,Yes,Yes,No,Corporation,No,Company,6,1661275
5752,5,1,3,0,1,Delhi,Semi-Furnished,Yes,No,Yes,Both,No,Bachelor,5,1374147
2464,4,2,2,0,5,Delhi,Unfurnished,Yes,No,No,Both,No,Bachelor,4,1012546
4855,3,1,1,0,30,Kolkata,Semi-Furnished,No,No,Yes,Corporation,No,Company,8,1133850
5195,1,2,2,0,9,Delhi,Furnished,Yes,No,Yes,Both,No,Company,8,1212329
4943,3,1,2,1,43,Delhi,Semi-Furnished,Yes,No,Yes,Corporation,No,Family,5,1260209
5170,1,2,2,0,20,Kolkata,Furnished,No,Yes,Yes,Both,No,Bachelor,4,1003792
1407,1,1,3,2,41,Kolkata,Furnished,Yes,No,Yes,Borewell,No,Company,2,928703
5845,5,2,2,1,9,Mumbai,Furnished,Yes,Yes,Yes,Borewell,No,Bachelor,7,1796401
2914,3,3,2,0,22,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,5,1135020
3926,4,2,2,1,2,Kolkata,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,3,1549371
5081,3,1,3,2,31,Chennai,Furnished,No,Yes,Yes,Corporation,No,Family,9,1676664
5752,5,3,2,0,19,Delhi,Unfurnished,Yes,No,No,Corporation,Yes,Company,9,1673289
1647,1,2,2,2,9,Hyderabad,Furnished,Yes,No,No,Corporation,Yes,Bachelor,10,1182987
5489,5,3,1,0,28,Bangalore,Semi-Furnished,No,No,Yes,Both,Yes,Company,8,1777564
4302,2,2,3,2,40,Mumbai,Unfurnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,1352324
1835,2,3,2,0,45,Hyderabad,Furnished,Yes,Yes,Yes,Both,No,Company,3,1310190
971,4,1,1,1,33,Kolkata,Furnished,No,Yes,No,Borewell,Yes,Company,2,815325
2782,5,2,3,0,36,Delhi,Furnished,No,Yes,No,Both,Yes,Company,4,1658687
1645,4,2,3,1,19,Delhi,Semi-Furnished,No,No,Yes,Both,Yes,Bachelor,2,1390437
2484,4,1,3,0,7,Delhi,Unfurnished,No,No,Yes,Both,No,Family,8,1015692
5484,2,3,3,0,6,Hyderabad,Unfurnished,Yes,No,Yes,Corporation,Yes,Company,1,1317778
677,4,1,3,2,5,Delhi,Unfurnished,No,No,No,Borewell,Yes,Family,4,1320788
5715,2,1,3,2,10,Kolkata,Furnished,Yes,Yes,Yes,Corporation,No,Company,5,1313526
2287,1,3,2,2,43,Hyderabad,Unfurnished,No,No,No,Corporation,No,Family,10,1029104
4979,5,1,2,0,17,Delhi,Furnished,Yes,No,No,Both,No,Company,4,1533943
1665,4,2,2,0,41,Bangalore,Semi-Furnished,No,Yes,Yes,Borewell,No,Family,8,1037747
5226,2,2,2,0,28,Bangalore,Unfurnished,No,Yes,No,Borewell,No,Company,2,930217
1440,3,2,1,1,24,Chennai,Furnished,Yes,No,Yes,Borewell,No,Company,9,1205545
1317,4,1,2,1,20,Delhi,Unfurnished,No,No,No,Borewell,No,Family,2,769600
1285,1,2,3,0,45,Delhi,Unfurnished,No,Yes,No,Corporation,No,Company,2,517727
3152,1,2,2,2,2,Hyderabad,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,2,925863
421,3,2,2,2,17,Hyderabad,Unfurnished,Yes,Yes,Yes,Borewell,Yes,Company,10,1410005
4969,2,2,3,2,23,Pune,Semi-Furnished,No,Yes,No,Corporation,No,Company,8,1460200
3591,4,2,2,0,46,Delhi,Unfurnished,No,No,No,Borewell,Yes,Bachelor,3,997248
2753,2,2,2,2,37,Chennai,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,10,1337505
5199,1,1,2,0,9,Delhi,Unfurnished,Yes,No,Yes,Both,No,Bachelor,10,833049
1086,2,2,1,1,26,Kolkata,Unfurnished,No,No,Yes,Both,No,Family,8,554634
684,1,2,2,2,11,Hyderabad,Unfurnished,Yes,No,Yes,Borewell,No,Bachelor,7,799468
5211,2,3,3,1,6,Delhi,Unfurnished,Yes,No,Yes,Borewell,No,Family,10,1582105
4147,3,1,3,2,16,Hyderabad,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,4,1523214
1162,5,1,2,0,0,Delhi,Semi-Furnished,No,No,No,Borewell,Yes,Family,7,1239484
5746,3,1,2,0,49,Mumbai,Furnished,No,No,No,Borewell,No,Bachelor,8,1128754
5443,3,1,2,0,25,Hyderabad,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,6,1170615
2828,5,2,3,0,14,Chennai,Semi-Furnished,No,No,No,Borewell,No,Company,6,1384997
2907,5,2,3,2,32,Mumbai,Unfurnished,Yes,No,Yes,Borewell,Yes,Bachelor,3,1376154
5526,4,3,1,1,36,Kolkata,Unfurnished,No,No,Yes,Both,Yes,Company,5,1365343
428,4,3,1,0,46,Delhi,Semi-Furnished,Yes,No,No,Both,No,Bachelor,10,1084344
1306,3,1,1,2,30,Pune,Unfurnished,No,Yes,No,Both,No,Bachelor,2,600698
3504,3,3,3,1,34,Kolkata,Semi-Furnished,Yes,Yes,No,Borewell,Yes,Company,5,1363472
4399,1,3,1,0,0,Hyderabad,Semi-Furnished,No,No,No,Corporation,No,Company,5,975516
3394,1,1,2,1,7,Mumbai,Furnished,No,Yes,No,Both,Yes,Family,7,1084566
2906,4,1,2,0,11,Kolkata,Furnished,Yes,Yes,No,Borewell,No,Company,4,1181545
5065,4,3,3,1,18,Chennai,Furnished,No,Yes,No,Both,No,Family,6,1530185
4009,1,2,1,1,24,Pune,Furnished,No,Yes,No,Corporation,No,Bachelor,9,1281067
3953,1,3,2,0,31,Hyderabad,Unfurnished,No,No,Yes,Corporation,No,Company,4,734983
1853,2,3,3,2,11,Mumbai,Unfurnished,No,Yes,No,Corporation,No,Company,6,1202418
5233,2,2,1,1,12,Kolkata,Furnished,No,No,No,Corporation,No,Bachelor,9,1122799
3756,1,2,2,0,27,Mumbai,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,10,970301
915,2,1,1,1,0,Mumbai,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Bachelor,1,903541
438,5,1,3,1,5,Kolkata,Semi-Furnished,No,No,No,Borewell,No,Bachelor,8,1053241
3742,4,3,1,2,7,Bangalore,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Company,1,1533027
1286,4,2,3,1,3,Delhi,Unfurnished,No,No,Yes,Corporation,No,Bachelor,4,1341269
3244,1,1,1,1,4,Hyderabad,Semi-Furnished,Yes,No,No,Both,Yes,Bachelor,3,1102865
2604,3,3,2,0,24,Hyderabad,Semi-Furnished,No,Yes,Yes,Both,No,Company,4,1150737
1498,1,2,3,0,21,Pune,Furnished,Yes,No,No,Borewell,No,Family,7,944632
2223,2,3,3,2,27,Pune,Semi-Furnished,No,Yes,No,Corporation,Yes,Company,9,1734579
3601,3,1,3,1,38,Pune,Unfurnished,Yes,No,No,Corporation,No,Family,9,1319298
5469,2,1,1,1,22,Hyderabad,Semi-Furnished,Yes,No,Yes,Borewell,No,Bachelor,10,1052547
3555,5,2,1,1,3,Mumbai,Semi-Furnished,No,Yes,Yes,Borewell,No,Company,1,1245952
3493,2,3,2,2,3,Pune,Unfurnished,Yes,Yes,No,Borewell,No,Bachelor,10,1468562
3930,5,2,3,1,46,Kolkata,Furnished,No,Yes,No,Borewell,No,Company,1,1335144
4178,5,1,3,0,20,Delhi,Unfurnished,No,No,Yes,Borewell,Yes,Family,9,1633839
3296,2,1,1,2,36,Chennai,Furnished,Yes,Yes,No,Both,No,Company,4,1083904
3853,2,3,1,0,40,Hyderabad,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,3,1178838
3911,5,3,2,0,1,Kolkata,Furnished,Yes,Yes,Yes,Corporation,Yes,Company,9,1804649
1388,3,3,2,2,6,Delhi,Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,5,1409806
4516,5,2,1,0,48,Delhi,Furnished,No,No,Yes,Borewell,Yes,Company,6,1688258
5364,4,3,3,1,15,Bangalore,Semi-Furnished,No,No,Yes,Borewell,Yes,Family,1,1562329
4426,5,3,2,2,16,Kolkata,Furnished,No,No,Yes,Borewell,Yes,Company,1,1659919
4579,3,1,1,0,19,Hyderabad,Furnished,No,No,No,Borewell,Yes,Company,7,1154219
2082,4,1,1,1,22,Pune,Semi-Furnished,No,No,No,Borewell,Yes,Company,10,1220873
5906,1,3,3,1,33,Mumbai,Unfurnished,Yes,No,Yes,Corporation,No,Company,8,1100236
5065,1,3,1,0,10,Pune,Unfurnished,Yes,Yes,Yes,Both,Yes,Family,8,1084169
4363,3,1,1,1,33,Delhi,Unfurnished,No,No,No,Borewell,No,Bachelor,7,859575
1333,5,3,2,2,32,Delhi,Semi-Furnished,No,Yes,No,Borewell,Yes,Company,9,1748772
3998,2,2,1,0,25,Chennai,Semi-Furnished,No,Yes,No,Borewell,Yes,Company,1,829485
3633,3,2,1,1,1,Pune,Unfurnished,Yes,Yes,No,Corporation,No,Company,2,793114
2380,4,2,2,1,22,Bangalore,Furnished,Yes,Yes,No,Corporation,Yes,Family,3,1124735
2255,4,3,3,0,40,Delhi,Unfurnished,Yes,No,No,Both,No,Bachelor,5,994742
3456,1,1,3,0,21,Delhi,Semi-Furnished,No,No,No,Both,Yes,Bachelor,4,1090090
1192,4,3,2,0,33,Mumbai,Furnished,No,No,No,Both,No,Company,4,1164450
1191,3,3,2,0,14,Mumbai,Furnished,Yes,Yes,Yes,Both,No,Company,8,1375647
2209,4,1,3,2,9,Chennai,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,8,1489513
5790,3,1,3,0,14,Kolkata,Furnished,No,No,Yes,Both,Yes,Company,7,1454827
2655,2,1,3,2,41,Chennai,Unfurnished,Yes,No,No,Borewell,Yes,Company,1,966582
4010,1,2,3,2,28,Chennai,Semi-Furnished,Yes,No,No,Corporation,Yes,Company,10,1465278
2007,4,3,3,0,22,Mumbai,Semi-Furnished,No,No,No,Corporation,No,Family,4,1259319
5579,3,1,2,2,16,Pune,Semi-Furnished,Yes,No,No,Corporation,No,Family,1,1420604
1384,5,3,1,0,8,Pune,Semi-Furnished,No,Yes,No,Borewell,No,Bachelor,5,1354164
4076,1,2,3,0,49,Pune,Furnished,Yes,Yes,Yes,Corporation,No,Family,3,978390
3780,2,2,3,1,35,Kolkata,Semi-Furnished,Yes,No,No,Borewell,No,Family,3,1019729
919,3,1,1,0,8,Mumbai,Semi-Furnished,No,Yes,Yes,Both,No,Bachelor,4,724020
990,2,1,1,1,15,Bangalore,Furnished,No,Yes,Yes,Corporation,No,Family,2,989532
1450,2,3,1,2,35,Hyderabad,Semi-Furnished,Yes,No,No,Borewell,Yes,Bachelor,7,1073742
4033,4,1,1,1,47,Hyderabad,Furnished,No,Yes,Yes,Corporation,Yes,Company,4,1201709
4844,4,3,1,2,32,Bangalore,Furnished,Yes,No,No,Both,Yes,Bachelor,5,1660606
1359,3,1,1,0,30,Pune,Semi-Furnished,No,Yes,No,Corporation,Yes,Bachelor,2,831964
1092,5,3,2,2,5,Hyderabad,Unfurnished,Yes,No,No,Both,Yes,Bachelor,6,1542205
4299,3,3,1,2,9,Kolkata,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Company,9,1887912
4873,5,3,1,0,15,Mumbai,Unfurnished,Yes,Yes,No,Borewell,Yes,Company,8,1726840
3346,2,3,2,2,3,Hyderabad,Furnished,No,Yes,Yes,Both,Yes,Company,8,1520311
926,1,2,1,0,21,Kolkata,Unfurnished,Yes,Yes,No,Corporation,No,Bachelor,2,342796
3624,3,3,3,1,12,Mumbai,Semi-Furnished,Yes,No,No,Both,Yes,Bachelor,4,1374445
2653,3,1,3,0,15,Kolkata,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Bachelor,8,1423336
3744,5,2,1,0,28,Bangalore,Unfurnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,1076983
4365,2,2,2,2,5,Chennai,Semi-Furnished,No,No,Yes,Borewell,No,Bachelor,8,1575545
5755,2,3,3,1,25,Bangalore,Unfurnished,No,Yes,Yes,Borewell,Yes,Bachelor,3,1389962
2275,5,2,2,0,10,Hyderabad,Furnished,Yes,Yes,Yes,Borewell,No,Bachelor,8,1528827
2163,2,3,3,1,23,Mumbai,Unfurnished,Yes,No,Yes,Both,No,Family,6,1025283
920,4,1,1,1,28,Kolkata,Unfurnished,No,Yes,No,Both,Yes,Company,7,1107710
1416,1,3,2,2,2,Hyderabad,Unfurnished,Yes,No,Yes,Corporation,No,Family,2,728259
5509,3,2,2,0,9,Hyderabad,Unfurnished,No,Yes,No,Corporation,Yes,Company,1,1521773
516,1,1,2,2,0,Chennai,Furnished,Yes,No,No,Corporation,Yes,Bachelor,6,1158562
2833,3,3,3,0,42,Pune,Furnished,No,Yes,No,Borewell,Yes,Family,3,1494624
5863,4,1,3,1,25,Hyderabad,Furnished,Yes,Yes,No,Both,No,Bachelor,4,1325715
983,2,1,3,0,11,Chennai,Unfurnished,No,No,No,Both,Yes,Family,9,923291
794,5,2,1,0,13,Mumbai,Furnished,No,No,Yes,Corporation,Yes,Family,3,1419502
5583,4,1,3,1,24,Mumbai,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,2,1487945
4188,1,2,1,1,7,Kolkata,Furnished,Yes,Yes,No,Both,No,Family,2,840463
3168,5,1,2,0,42,Pune,Unfurnished,No,Yes,No,Borewell,No,Family,2,979565
4567,2,3,2,2,3,Chennai,Semi-Furnished,No,Yes,Yes,Corporation,No,Company,6,1311729
4260,4,1,1,0,27,Bangalore,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,2,964584
673,5,3,3,1,6,Mumbai,Semi-Furnished,Yes,No,Yes,Both,Yes,Bachelor,7,1850696
2413,4,3,1,2,9,Pune,Unfurnished,Yes,No,Yes,Both,Yes,Family,7,1143128
5839,4,1,2,1,35,Kolkata,Unfurnished,Yes,Yes,No,Corporation,No,Bachelor,7,1446227
4833,2,3,2,1,1,Bangalore,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Company,2,1154634
1789,3,1,1,2,25,Mumbai,Furnished,Yes,Yes,No,Borewell,No,Company,7,995652
3966,5,1,3,1,49,Mumbai,Semi-Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,10,1332999
5102,2,3,3,1,13,Kolkata,Semi-Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,8,1454261
565,4,3,1,1,15,Kolkata,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Company,8,1528009
1967,2,2,1,1,42,Delhi,Semi-Furnished,Yes,No,Yes,Corporation,No,Bachelor,2,874743
5820,3,3,3,1,41,Hyderabad,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Family,5,1437945
1128,5,2,2,1,16,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,6,1476252
2443,3,3,1,1,45,Bangalore,Unfurnished,No,No,No,Borewell,Yes,Family,9,1323775
4597,1,1,3,1,21,Hyderabad,Furnished,No,No,No,Corporation,Yes,Company,6,1149926
3896,5,3,3,1,3,Bangalore,Furnished,No,No,No,Both,Yes,Bachelor,10,2164472
5911,3,1,2,0,18,Pune,Semi-Furnished,No,No,No,Borewell,Yes,Company,6,1360894
1178,4,1,2,0,1,Mumbai,Furnished,No,Yes,No,Both,No,Bachelor,10,1311577
613,5,1,2,1,38,Delhi,Furnished,Yes,No,No,Borewell,Yes,Family,10,1279273
4162,5,2,2,0,8,Delhi,Semi-Furnished,Yes,No,No,Corporation,Yes,Bachelor,6,1621829
5607,2,3,2,2,18,Mumbai,Unfurnished,Yes,No,Yes,Borewell,Yes,Company,9,1521938
1976,4,1,1,0,15,Kolkata,Unfurnished,Yes,No,No,Both,No,Family,10,1074034
2848,1,1,3,1,24,Chennai,Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,7,1042192
3336,3,2,1,1,47,Chennai,Unfurnished,No,Yes,Yes,Both,No,Company,1,958874
3517,2,3,1,0,17,Hyderabad,Unfurnished,Yes,No,No,Corporation,No,Company,1,722990
991,3,3,1,1,22,Kolkata,Furnished,Yes,No,No,Both,No,Bachelor,4,764390
5829,1,2,1,2,20,Bangalore,Semi-Furnished,No,Yes,Yes,Corporation,No,Company,2,1209485
5605,1,2,1,2,10,Pune,Furnished,No,Yes,Yes,Both,No,Family,3,925941
3120,5,3,2,1,38,Delhi,Furnished,No,No,No,Corporation,No,Bachelor,7,1536277
1113,1,2,2,2,40,Hyderabad,Furnished,Yes,Yes,No,Both,No,Family,7,1056730
1335,3,3,3,2,3,Mumbai,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Company,3,1524584
4737,4,3,1,0,24,Kolkata,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Company,2,1355758
401,4,1,3,2,31,Delhi,Semi-Furnished,No,Yes,No,Corporation,No,Company,1,1128241
3248,5,1,2,0,29,Bangalore,Semi-Furnished,Yes,No,Yes,Both,No,Family,9,1422025
4444,3,3,2,1,44,Bangalore,Furnished,Yes,Yes,Yes,Both,No,Company,10,1670884
2349,3,3,2,0,25,Chennai,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,3,1423456
1317,1,3,1,1,35,Hyderabad,Furnished,Yes,No,Yes,Borewell,No,Bachelor,9,1021649
3574,3,3,1,1,33,Mumbai,Semi-Furnished,No,No,No,Corporation,Yes,Company,4,1214547
2641,2,3,2,1,8,Delhi,Unfurnished,No,No,No,Borewell,Yes,Bachelor,10,1050450
489,1,3,3,1,11,Pune,Furnished,No,Yes,No,Corporation,No,Family,6,1108231
2109,2,2,3,1,1,Bangalore,Unfurnished,Yes,No,Yes,Both,Yes,Family,7,1285147
2569,5,3,2,0,37,Delhi,Semi-Furnished,Yes,Yes,No,Borewell,No,Company,10,1489794
4638,4,2,3,1,4,Mumbai,Unfurnished,Yes,No,Yes,Both,No,Bachelor,6,1533971
3441,5,2,2,2,4,Delhi,Unfurnished,No,Yes,No,Borewell,No,Bachelor,1,1316582
505,4,3,3,2,21,Hyderabad,Semi-Furnished,No,No,No,Borewell,Yes,Company,6,1529448
1286,5,3,2,1,4,Chennai,Unfurnished,No,No,Yes,Borewell,No,Family,6,1468050
827,3,2,3,2,3,Delhi,Furnished,Yes,Yes,Yes,Borewell,Yes,Company,5,1599914
5824,2,2,1,0,8,Kolkata,Unfurnished,Yes,No,Yes,Both,No,Bachelor,3,1005116
2295,4,3,2,0,28,Chennai,Furnished,No,No,No,Borewell,No,Bachelor,10,1199704
716,1,3,2,1,21,Mumbai,Unfurnished,Yes,No,Yes,Corporation,No,Company,3,689673
1034,2,2,3,1,26,Chennai,Unfurnished,No,No,No,Corporation,No,Family,10,1042313
2325,1,2,2,1,9,Delhi,Semi-Furnished,No,No,Yes,Borewell,No,Family,7,1283321
2456,2,2,2,2,15,Delhi,Semi-Furnished,No,Yes,No,Both,Yes,Company,8,1193751
3544,2,1,2,2,41,Kolkata,Furnished,No,Yes,No,Both,No,Bachelor,3,1119515
2670,5,2,1,0,41,Bangalore,Semi-Furnished,Yes,No,No,Borewell,No,Family,3,1065292
1839,4,1,1,2,9,Kolkata,Semi-Furnished,Yes,No,No,Both,No,Company,7,1010744
952,4,3,3,0,5,Delhi,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Bachelor,10,1468172
1115,2,3,1,2,48,Pune,Semi-Furnished,Yes,Yes,Yes,Both,No,Family,7,782529
5783,3,2,3,0,4,Chennai,Semi-Furnished,Yes,No,No,Borewell,No,Family,9,1633995
4311,3,3,1,1,5,Kolkata,Furnished,Yes,Yes,No,Corporation,No,Company,6,1076640
2113,1,3,3,2,46,Kolkata,Furnished,No,No,Yes,Corporation,No,Bachelor,7,1118205
3789,1,3,1,0,24,Pune,Semi-Furnished,Yes,No,Yes,Corporation,Yes,Family,10,954620
1507,5,3,1,2,49,Pune,Semi-Furnished,Yes,No,Yes,Corporation,No,Company,1,1164262
5837,2,1,3,1,3,Pune,Furnished,Yes,No,Yes,Corporation,Yes,Family,7,1672198
4606,1,1,2,0,39,Bangalore,Unfurnished,No,Yes,Yes,Both,Yes,Bachelor,2,858020
650,1,2,2,2,47,Delhi,Furnished,Yes,Yes,Yes,Both,Yes,Family,7,963690
2830,2,2,1,2,31,Delhi,Unfurnished,No,Yes,No,Both,Yes,Bachelor,3,894872
2454,5,2,3,1,34,Mumbai,Semi-Furnished,Yes,No,Yes,Borewell,No,Family,9,1421417
858,1,3,2,1,9,Bangalore,Semi-Furnished,Yes,Yes,Yes,Both,No,Family,5,981448
5603,5,3,3,0,33,Mumbai,Furnished,Yes,No,No,Corporation,Yes,Company,7,1862613
607,4,1,2,2,35,Mumbai,Semi-Furnished,No,No,Yes,Both,Yes,Family,8,1518256
1299,5,1,3,2,5,Mumbai,Unfurnished,No,Yes,Yes,Corporation,Yes,Bachelor,2,1092994
3861,3,2,1,1,42,Hyderabad,Unfurnished,Yes,No,Yes,Both,No,Company,1,963438
3785,3,1,3,1,45,Mumbai,Furnished,Yes,No,No,Corporation,Yes,Bachelor,7,1312264
421,5,1,2,0,15,Kolkata,Unfurnished,Yes,No,Yes,Both,Yes,Bachelor,6,1304742
809,3,1,1,2,18,Chennai,Furnished,No,Yes,No,Corporation,Yes,Company,6,1174762
1294,4,1,3,2,33,Kolkata,Furnished,No,No,Yes,Corporation,Yes,Bachelor,2,1396694
914,2,1,2,0,24,Kolkata,Unfurnished,Yes,Yes,No,Borewell,Yes,Family,3,830602
5304,3,2,1,0,30,Delhi,Unfurnished,No,No,Yes,Both,No,Company,4,873441
5369,3,2,3,1,48,Hyderabad,Unfurnished,No,Yes,Yes,Corporation,Yes,Family,3,1541829
4509,5,1,2,1,40,Mumbai,Unfurnished,No,No,Yes,Both,No,Family,2,1330315
5466,4,2,3,0,16,Delhi,Unfurnished,No,Yes,No,Corporation,No,Bachelor,3,1461289
2534,2,3,3,0,46,Bangalore,Unfurnished,Yes,Yes,Yes,Borewell,No,Bachelor,6,1292647
3995,5,1,1,2,29,Bangalore,Unfurnished,Yes,No,Yes,Borewell,No,Family,9,1438851
3356,5,3,1,0,38,Delhi,Semi-Furnished,No,No,No,Borewell,No,Company,4,1476508
1960,4,2,2,0,30,Chennai,Furnished,No,No,No,Borewell,Yes,Family,6,1319245
5820,2,2,1,2,18,Delhi,Furnished,No,No,No,Corporation,No,Family,1,1099341
1666,4,3,2,0,34,Delhi,Unfurnished,Yes,Yes,Yes,Both,No,Bachelor,6,1227969
2569,2,2,3,1,28,Hyderabad,Furnished,Yes,No,No,Borewell,Yes,Bachelor,3,1198563
4038,4,1,3,1,0,Bangalore,Unfurnished,No,Yes,Yes,Borewell,No,Family,9,1324371
1149,5,3,2,2,3,Bangalore,Semi-Furnished,No,No,No,Borewell,Yes,Family,4,1739223
3827,5,1,3,0,27,Mumbai,Furnished,No,Yes,No,Both,Yes,Bachelor,7,1613564
5180,1,3,1,1,17,Kolkata,Furnished,No,Yes,Yes,Corporation,Yes,Family,4,1269510
2327,3,2,3,1,25,Delhi,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,6,1460361
4204,4,3,1,1,39,Delhi,Semi-Furnished,Yes,No,Yes,Corporation,Yes,Family,7,1950718
4102,1,3,2,1,18,Chennai,Semi-Furnished,Yes,No,Yes,Corporation,No,Company,2,879361
2756,3,1,2,0,5,Pune,Furnished,Yes,Yes,No,Both,Yes,Company,10,1201104
5190,4,2,3,0,0,Pune,Furnished,Yes,Yes,No,Both,Yes,Family,6,1484314
2735,2,1,3,0,7,Bangalore,Semi-Furnished,Yes,Yes,No,Both,No,Bachelor,8,1038710
706,3,2,1,0,32,Chennai,Semi-Furnished,No,Yes,Yes,Borewell,No,Family,6,951187
4065,5,1,1,1,42,Hyderabad,Semi-Furnished,No,Yes,Yes,Both,No,Family,2,1171101
2389,1,3,3,2,20,Mumbai,Semi-Furnished,Yes,No,No,Corporation,No,Bachelor,4,1012380
1061,3,1,3,2,23,Chennai,Semi-Furnished,Yes,Yes,No,Both,Yes,Family,1,1190520
5044,3,2,2,1,24,Bangalore,Unfurnished,Yes,No,Yes,Borewell,No,Bachelor,7,1191323
711,5,2,2,1,46,Hyderabad,Semi-Furnished,No,No,No,Corporation,Yes,Family,8,1370186
3320,4,3,2,2,42,Delhi,Unfurnished,No,No,No,Both,No,Bachelor,10,1553335
1482,2,2,3,2,18,Hyderabad,Furnished,No,Yes,No,Corporation,No,Family,2,1213474
3371,5,1,3,1,28,Kolkata,Furnished,No,Yes,Yes,Corporation,No,Company,10,1742412
1154,2,3,3,1,9,Chennai,Unfurnished,Yes,Yes,No,Both,No,Bachelor,5,1248627
4530,4,2,2,0,11,Bangalore,Semi-Furnished,No,Yes,Yes,Both,No,Company,8,1457724
4940,3,2,3,0,32,Chennai,Furnished,Yes,No,No,Borewell,Yes,Bachelor,8,1464603
5726,2,1,1,2,6,Delhi,Semi-Furnished,No,No,Yes,Both,Yes,Bachelor,5,1088722
752,1,1,3,1,16,Pune,Semi-Furnished,No,No,No,Both,Yes,Bachelor,8,822443
1302,1,3,3,2,9,Delhi,Unfurnished,No,Yes,No,Both,No,Bachelor,6,936067
5851,5,2,3,0,30,Bangalore,Furnished,No,Yes,No,Corporation,Yes,Family,5,1845810
4288,4,1,3,0,5,Kolkata,Furnished,Yes,Yes,Yes,Borewell,No,Family,4,1491797
558,5,3,3,2,16,Mumbai,Unfurnished,Yes,Yes,No,Corporation,No,Bachelor,5,1573993
2377,5,2,1,0,49,Hyderabad,Semi-Furnished,Yes,Yes,No,Both,Yes,Family,4,1125069
1356,5,2,1,1,36,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Borewell,Yes,Bachelor,1,1522122
2471,1,3,3,2,17,Delhi,Furnished,Yes,No,Yes,Both,No,Bachelor,3,1128712
803,1,3,2,1,25,Chennai,Unfurnished,Yes,No,No,Corporation,No,Company,8,675677
5011,5,1,3,1,48,Pune,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,7,1512777
3179,1,2,3,0,15,Chennai,Semi-Furnished,No,No,No,Both,No,Bachelor,7,1300804
1787,4,2,3,1,7,Kolkata,Semi-Furnished,Yes,No,No,Borewell,Yes,Family,3,1298562
3853,5,2,2,2,23,Mumbai,Unfurnished,No,No,No,Corporation,Yes,Bachelor,9,1507915
1355,1,3,2,1,12,Chennai,Furnished,Yes,No,Yes,Both,No,Bachelor,6,1014484
2112,2,1,2,1,28,Hyderabad,Semi-Furnished,No,Yes,No,Both,No,Company,8,922426
5103,5,2,1,1,31,Pune,Unfurnished,Yes,No,Yes,Both,No,Family,8,1322458
1673,5,3,2,1,23,Chennai,Unfurnished,No,Yes,Yes,Borewell,No,Family,3,1347361
4211,4,2,1,1,15,Pune,Unfurnished,Yes,Yes,No,Both,Yes,Company,4,1491499
3025,3,1,1,0,10,Mumbai,Furnished,Yes,No,Yes,Both,No,Bachelor,6,1103643
2782,3,2,2,2,31,Hyderabad,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Company,2,1123745
1841,4,1,2,0,5,Pune,Semi-Furnished,Yes,No,Yes,Both,Yes,Family,7,1191308
